정류소 번호,정류소 아이디,정류소 명,GPS X 좌표,GPS Y 좌표,정류장 구분
5201,172540302,선암초등학교,129.0497633,35.14972167,일반
5202,172530202,선암초등학교,129.0496883,35.14972333,일반
5203,172710101,약수터입구,129.05039,35.14763667,일반
5204,172540201,약수터입구,129.050385,35.14774833,일반
5205,169420103,서호정사,129.051155,35.14550333,일반
5206,172710201,서호정사,129.05106,35.14544333,일반
5207,172710202,호천마을입구,129.05018,35.14421167,일반
5208,169420102,호천마을입구,129.0504,35.14417167,일반
5209,172710203,안창마을입구,129.0480883,35.14442833,일반
5211,172700101,신암.범천2동주민센터,129.053785,35.14849333,일반
5212,164690301,신암.범천2동주민센터,129.0538167,35.148565,일반
5213,164690201,경남아파트,129.0559417,35.14402,일반
5214,169710401,경남아파트,129.0561925,35.14355267,일반
5223,164090201,범내골역.상공회의소,129.0610247,35.14776933,일반
5224,164090202,범내골역.상공회의소,129.0612876,35.14785833,일반
5225,164290501,지오플레이스,129.0642628,35.15038851,일반
5226,172730202,동의대학교입구,129.03381,35.1476,일반
5228,164100302,범내골역,129.0590126,35.14759415,일반
5230,164670201,부산진초등학교,129.058226,35.150334,일반
5232,164670501,부산진초등학교,129.057885,35.15112333,일반
5234,164650201,서면복개로,129.057776,35.153564,일반
5235,164670301,부산진초등학교,129.0570883,35.15065833,일반
5236,164640301,서면시장,129.0576696,35.15610907,일반
5237,164650301,롯데호텔백화점.서면역,129.0579028,35.15707778,일반
5238,164160301,지오플레이스,129.063214,35.14919404,일반
5241,164670502,서면1번가,129.0579148,35.15408195,일반
5250,164170301,전포초등학교,129.0623933,35.159305,일반
5251,164340401,전포초등학교,129.062405,35.16016833,일반
5252,164340402,전포초등학교,129.06246,35.15973619,일반
5253,164340101,NC서면점,129.0630468,35.15767813,일반
5257,164320201,전포사거리,129.0652017,35.15661,일반
5258,164320101,(구)대우자동차,129.066701,35.1577683,일반
5259,164280201,경남공고(전포역),129.0651933,35.15308333,일반
5260,164330101,부산진여자중학교,129.0683233,35.155285,일반
5263,164310101,동성고교,129.0682891,35.15175785,일반
5264,164290401,성북초등학교,129.067177,35.15009508,일반
5265,164240201,성북초등학교,129.0672117,35.14974719,일반
5266,164290301,부산마케팅고등학교,129.0694985,35.1500849,일반
5267,164560201,부산마케팅고등학교,129.0689637,35.15064932,일반
5268,172080301,가야시장.가야역,129.0435367,35.156145,일반
5269,172090101,가야시장.가야역,129.0444467,35.15596333,일반
5271,164570302,전포고개,129.0712267,35.15158333,일반
5272,164560101,전포고개,129.07142,35.151845,일반
5273,164570301,전포삼거리,129.07179,35.15334833,일반
5274,164570101,전포삼거리,129.0717817,35.15368667,일반
5275,164580201,전포아파트,129.0716583,35.155225,일반
5276,165270201,개성고등학교,129.0315867,35.17036833,일반
5277,164450101,서면부속상가,129.0610211,35.15765496,일반
5278,164340201,부전도서관,129.0623333,35.15578167,일반
5279,164300201,경남공고,129.0622428,35.15287259,일반
5281,164300401,부전도서관,129.0624903,35.15497203,일반
5283,172010302,개금삼거리,129.0267504,35.15338749,일반
5284,164360102,동해선부전역,129.0609867,35.16341379,일반
5285,165290101,기점,129.0316037,35.17095543,일반
5286,171970301,백양맨션,129.035029,35.1702209,일반
5287,172140101,백양맨션,129.03522,35.17011333,일반
5288,171760302,백양가족공원,129.0289267,35.17225167,일반
5289,172580101,백양가족공원,129.0290617,35.17226667,일반
5290,171760301,선암사입구,129.0306517,35.17354,일반
5291,172580102,선암사입구,129.0308083,35.17357,일반
5292,172560201,당감3동우체국,129.0329875,35.15955343,일반
5293,172580201,백양뜨란채아파트,129.0293733,35.17122167,일반
5294,172610301,백양뜨란채아파트,129.0293217,35.17132333,일반
5295,171730301,초읍삼거리,129.0490502,35.18191647,일반
5296,171730101,초읍삼거리,129.0497026,35.18205823,일반
5297,164360101,부전시장,129.0582667,35.16238167,일반
5298,171720301,연지청구아파트,129.0548021,35.17631319,일반
5299,171710202,연지한신타워,129.0546375,35.17583121,일반
5300,172160402,개성고등학교,129.0318279,35.17031162,일반
5301,171760201,동원초등학교,129.0328833,35.17219667,일반
5302,172140502,동원초등학교,129.0329883,35.17211833,일반
5303,165240101,동평유치원,129.0409233,35.16826667,일반
5304,172370402,동평유치원,129.041085,35.16791167,일반
5305,172370401,당감시장,129.041732,35.16625792,일반
5306,172130101,당감시장,129.0414151,35.16641447,일반
5307,172590101,당감4동우체국,129.0271867,35.17160167,일반
5308,172580301,당감4동우체국,129.0271567,35.17167333,일반
5309,171920101,개금주공아파트,129.0315614,35.1594375,일반
5311,209530101,화신아파트(종점),129.0711,35.15908667,일반
5313,164570102,전포아파트,129.0716534,35.15598362,일반
5315,208190201,은하수공원,129.031395,35.17400167,일반
5318,169710101,범내골역3번출구.춘해병원,129.0588701,35.14671342,일반
5319,164710101,롯데호텔백화점.서면역,129.056578,35.157492,일반
5321,164710102,롯데호텔백화점.서면역,129.0567778,35.15737515,일반
5322,164580301,파티마의원,129.0710733,35.15686333,일반
5323,165060201,파티마의원,129.0708964,35.15689962,일반
5324,169710301,부산범천교회,129.0551364,35.14200911,일반
5325,172270302,개금시장,129.0173295,35.14835906,일반
5329,172550102,동의대학교입구,129.0329189,35.14795926,일반
5330,165240201,부암3동주민센터,129.0393648,35.16871853,일반
5334,172360401,태우선파크APT,129.0331259,35.16736139,일반
5335,171790301,부산진구생활문화센터,129.0371246,35.16805068,일반
5337,164920201,롯데캐슬스카이,129.0654567,35.16290667,일반
5338,164350201,전포어린이놀이터,129.0669411,35.15974112,일반
5339,164400201,(구)대우자동차,129.068173,35.1580433,일반
5340,172340303,진양교차로,129.0466645,35.16283369,일반
5341,172480302,국립부산국악원,129.0551863,35.1712883,일반
5342,172480101,부산시민공원,129.056212,35.17077046,일반
5343,172310201,개금역,129.0217297,35.15299678,일반
5344,164620303,부암역.부산도시공사,129.051292,35.1559,일반
5345,172310401,개금역,129.0194903,35.15332586,일반
5346,172160301,태우선파크APT,129.0328788,35.16739306,일반
5347,172640101,부산글로벌빌리지,129.052147,35.1573557,일반
5348,172410202,당감동일스위트,129.0267989,35.16915763,일반
5349,164260501,경남공고,129.0625045,35.15198687,일반
5350,164180401,송상현광장,129.0632215,35.16440723,일반
5351,216760101,부산시민공원남문,129.0581713,35.16562865,일반
5352,216760102,부산진중학교,129.0554285,35.16456681,일반
5353,171690101,어린이대공원,129.0474897,35.18210165,일반
5354,171690201,어린이대공원,129.0477187,35.18182294,일반
5356,164270101,경남공고(전포역),129.0656476,35.15272739,일반
5357,164280401,전포사거리,129.0656076,35.15570191,일반
5358,164320301,NC서면점,129.0630348,35.15788602,일반
5359,164700401,부산진구청후문,129.0528106,35.16137723,일반
5360,220370101,부산진구청정문,129.0524272,35.16315001,일반
5362,505730000,당감입구교차로,129.0392277,35.16157968,일반
5363,505720000,당감입구교차로,129.0395596,35.16124967,일반
5364,506970000,부산진경찰서,129.0547977,35.16021257,일반
5365,506980000,서면교차로,129.061751,35.1578888,일반
5367,509670000,신암입구,129.0474728,35.15538924,일반
5368,509660000,신암입구,129.0473131,35.15514863,일반
5701,505840000,상수도사업본부,129.0725668,35.17482394,일반
5702,505830000,상수도사업본부,129.0725405,35.17443689,일반
5703,505910000,양정역,129.0699592,35.17153877,일반
5704,505920000,양정역,129.0698764,35.17108961,일반
5705,505890000,송상현광장,129.065461,35.16639336,일반
5706,505900000,송상현광장,129.065312,35.1659273,일반
5707,505820000,부전역,129.063209,35.16304339,일반
5708,505810000,부전시장,129.0607584,35.15964719,일반
5709,505800000,부전시장,129.0610847,35.16040312,일반
5710,505860000,서면역.서면지하상가,129.0592519,35.155167,일반
5711,505850000,서면역.서면지하상가,129.0590191,35.15594596,일반
5712,505870000,서면한전,129.0592867,35.15241336,일반
5713,505880000,서면한전,129.0590381,35.15321511,일반
5714,509860000,범내골역,129.0593354,35.14977663,일반
5715,509870000,범내골역,129.0591111,35.14871256,일반
5716,510090000,중앙시장,129.059429,35.14325962,일반
5717,510100000,중앙시장,129.0591913,35.14361961,일반
6001,166150101,식물원입구,129.0817292,35.22372622,일반
6002,166140201,식물원입구,129.0821175,35.22418583,일반
6003,166150301,온천시장,129.0809879,35.22205753,일반
6004,165860102,온천시장,129.0808509,35.22134494,일반
6005,165860101,금강원입구,129.080488,35.22026772,일반
6007,166150302,온천장,129.0797737,35.21932656,일반
6008,165860301,금강원입구,129.079209,35.21827959,일반
6010,165850401,온천장,129.0819488,35.21907751,일반
6011,165350201,온천장역.SK허브스카이,129.085022,35.221748,일반
6012,165400101,온천장역.SK허브스카이,129.0850024,35.22109137,일반
6013,209960101,온천장,129.0834135,35.21956469,일반
6015,166160101,온천장역,129.0850334,35.21849695,일반
6017,174370203,온천입구,129.0867561,35.2176265,일반
6018,165820103,온천입구,129.085095,35.21653833,일반
6019,165390401,온천입구,129.085185,35.216615,일반
6020,165390402,온천입구,129.0844367,35.21612667,일반
6021,165510101,온천장,129.0842667,35.21768333,일반
6022,166160301,온천장아스타아파트,129.083508,35.217125,일반
6023,165850201,온천장,129.0836063,35.21828336,일반
6024,166480101,온천장,129.0824384,35.21834006,일반
6025,179510301,늘봄호텔,129.079751,35.2159135,일반
6026,166840201,(구)온천시장,129.0794221,35.21637838,일반
6027,179450101,전자공고,129.0774378,35.21507437,일반
6028,166010301,원예고등학교,129.07549,35.21374167,일반
6029,165950101,효자암,129.0665987,35.21595588,일반
6030,165500501,롯데백화점동래점.명륜역,129.0780083,35.2127,일반
6031,165500101,롯데백화점동래점.명륜역,129.079116,35.21338483,일반
6033,165510201,명륜역,129.079733,35.2135033,일반
6034,165500201,명륜역,129.0794467,35.21268833,일반
6035,179490201,명륜역,129.0787143,35.21252349,일반
6036,165390403,동래구노인복지관,129.08313,35.21357167,일반
6037,165390404,동래구노인복지관,129.0830583,35.21329,일반
6038,165820102,동래구노인복지관,129.0834452,35.21434792,일반
6039,165330102,개별화물협회,129.064984,35.21497676,일반
6040,165820101,동래구노인복지관,129.0832842,35.21349471,일반
6041,167140101,동래우체국,129.0825483,35.20984,일반
6042,167140102,명륜초등학교,129.0824953,35.20884766,일반
6044,165820202,동래우체국,129.0823834,35.20977849,일반
6045,165820201,동래우체국,129.0823833,35.20932167,일반
6046,166000201,롯데백화점동래점,129.07778,35.21025667,일반
6047,166060201,럭키주유소,129.0779233,35.20889667,일반
6048,166030201,럭키아파트후문,129.0754514,35.20992935,일반
6049,166030101,동래래미안아이파크,129.0736002,35.21071874,일반
6050,166030301,동래래미안아이파크,129.0732167,35.21017333,일반
6051,166020201,온천초등학교,129.0730189,35.2118109,일반
6052,165990301,온천초등학교,129.0732821,35.21197426,일반
6053,165940201,우장춘기념관,129.0724188,35.21254902,일반
6054,166020301,우장춘기념관,129.0718509,35.2125103,일반
6055,166720501,화신아파트,129.0659295,35.2105651,일반
6056,165950102,만덕터널입구,129.0578182,35.21220346,일반
6057,165330101,만덕터널입구,129.0577121,35.21199002,일반
6058,165950401,화신아파트,129.0652603,35.21064016,일반
6059,166720401,화신아파트,129.0654263,35.20937262,일반
6060,165940301,온샘초등학교,129.0701733,35.20968416,일반
6061,166730101,온샘초등학교,129.0704701,35.20970997,일반
6064,166030302,럭키아파트,129.0728207,35.20847837,일반
6065,166040101,럭키아파트,129.073025,35.2084133,일반
6066,166630301,동래역,129.0777933,35.20596,일반
6067,166180401,동래역,129.078175,35.20606138,일반
6070,165750301,동래전화국,129.082635,35.20442333,일반
6071,165730101,동래전화국,129.0826235,35.20414434,일반
6072,165730102,동래전화국,129.0827366,35.20389638,일반
6078,166010201,롯데백화점동래점,129.0770179,35.21363606,일반
6079,166170101,동래역,129.0781775,35.20391023,일반
6080,166170201,내성중학교,129.0778133,35.20287585,일반
6082,165780301,동래역.내성교차로,129.0784716,35.2043967,일반
6083,165780302,동래역.내성교차로,129.0784156,35.20456172,일반
6084,166040201,동래럭키아파트,129.0738019,35.2060157,일반
6085,179270301,동래럭키아파트,129.075092,35.205742,일반
6086,166040202,광혜병원,129.0727932,35.20642477,일반
6087,166810301,미남교차로.미남역,129.0711183,35.20739833,일반
6088,166900101,광혜병원.미남역,129.0713982,35.20702715,일반
6089,165440201,뜨란채아파트,129.1084318,35.19405762,일반
6090,166780101,미남역.반도스카이뷰,129.0682468,35.20542024,일반
6092,166770301,미남역.반도스카이뷰,129.0675623,35.20512083,일반
6093,166780301,반도스카이뷰,129.0665563,35.2034521,일반
6095,166640101,사직1치안센터,129.065216,35.20126311,일반
6096,166640102,사직1치안센터,129.065024,35.20093467,일반
6097,167600301,사직1치안센터,129.0649287,35.20131346,일반
6098,167600302,사직1치안센터,129.0647236,35.20101491,일반
6100,167020301,안남초등학교,129.1073117,35.19197333,일반
6103,165810301,사직여중,129.0564158,35.19502084,일반
6104,165800304,원광사,129.0541156,35.19478345,일반
6105,165810302,사직여고,129.0536218,35.19724202,일반
6106,165810303,사직중학교,129.0542866,35.19944878,일반
6107,165810304,사직초등학교,129.0557785,35.20063102,일반
6108,165800201,사직2동주민센터,129.0569079,35.20033524,일반
6109,210140301,사직2동주민센터,129.0571257,35.200448,일반
6110,166600301,삼익아파트,129.0594075,35.19962586,일반
6111,165800202,삼익아파트,129.0588327,35.19965706,일반
6112,166600201,국민시장,129.0600001,35.19895623,일반
6113,166850101,사직운동장,129.0652973,35.19490033,일반
6114,165800302,사직초등학교,129.0553705,35.20058807,일반
6115,166760401,미남교차로.미남역,129.0681688,35.20609833,일반
6116,165800301,동인고등학교,129.0531467,35.19794773,일반
6117,165800303,사직여고,129.0535329,35.19666812,일반
6119,165800305,사직여중,129.0567379,35.19482717,일반
6120,166620101,쌍용예가입구,129.0581177,35.19708766,일반
6122,166610401,사직사거리,129.0602908,35.19852715,일반
6123,166610101,사직사거리,129.0613981,35.19830569,일반
6124,166610201,사직사거리,129.0606507,35.19685236,일반
6125,166610202,사직야구장,129.0607446,35.19623931,일반
6126,166660301,사직운동장,129.0651867,35.19516761,일반
6129,166260101,사직운동장,129.0653627,35.19641044,일반
6131,166260301,사직야구장,129.0622329,35.19613211,일반
6132,193720302,여명중학교,129.0690326,35.19600935,일반
6133,166660101,여명중학교,129.0699147,35.19596391,일반
6134,193720301,법원어귀교차로,129.0705809,35.19623491,일반
6135,165960201,대선주조,129.0720242,35.19666398,일반
6136,166830201,사직동,129.0703024,35.19927002,일반
6140,165640301,화신아파트,129.0758294,35.19878064,일반
6141,165650201,부전교회,129.077779,35.199884,일반
6142,165640401,부전교회,129.0779537,35.20032428,일반
6143,165740201,동래경찰서,129.084425,35.19986667,일반
6144,165560401,동래경찰서.수안역,129.084215,35.20091833,일반
6158,165600202,낙민역.동래고등학교,129.092211,35.19956657,일반
6161,166590203,낙민역.동래고등학교,129.0946251,35.19903191,일반
6162,166430201,동래봉생병원,129.0953916,35.19748083,일반
6163,166450301,우성아파트,129.0924886,35.19494016,일반
6164,166450101,우성아파트,129.0929271,35.19495525,일반
6165,166440101,동래봉생병원,129.0953217,35.19717833,일반
6170,166410201,동부산아이존빌아파트,129.1054871,35.19203014,일반
6171,165920401,안락경동아파트,129.1052317,35.19228,일반
6173,166400101,안락동우체국.동해선안락역,129.1007133,35.19711667,일반
6174,166390301,안락동우체국.동해선안락역,129.100975,35.19721333,일반
6176,166950201,안락국민은행,129.1043067,35.19731,일반
6182,166340201,충렬주유소,129.109815,35.19606667,일반
6183,167000101,안락2동주민센터,129.1091849,35.19728785,일반
6184,165530301,안락2동수협,129.1105683,35.19860167,일반
6185,166500301,명장조양맨션(명장역),129.1027617,35.20597333,일반
6188,166330101,진흥상가,129.10456,35.20049667,일반
6189,166510203,진흥상가,129.1045033,35.19978833,일반
6191,165900202,삼성아파트,129.10302,35.19981167,일반
6193,165900201,서원시장,129.1003367,35.20044833,일반
6195,179300201,충렬사역.서원시장,129.0983733,35.20124167,일반
6197,165590101,충렬사역.서원시장,129.0982486,35.20063871,일반
6198,166570101,명장조양맨션(명장역),129.1014471,35.20442365,일반
6199,166560301,명장조양맨션(명장역),129.1011998,35.20462701,일반
6202,166490201,명장조양맨션(명장역),129.1020878,35.20601547,일반
6203,166130101,협진태양맨션,129.104755,35.21010833,일반
6204,175490201,협진태양맨션,129.1045148,35.21020899,일반
6205,175060301,협진태양맨션,129.103955,35.21027667,일반
6206,179390301,명장1동행정복지센터,129.1050252,35.20492327,일반
6207,166510101,명장1동행정복지센터,129.105196,35.20475223,일반
6208,166330103,명장1동행정복지센터,129.1046333,35.20450667,일반
6209,166510201,명장1동행정복지센터,129.1045483,35.20425,일반
6210,166510202,안락초등학교,129.104085,35.20290833,일반
6211,166330102,안락초등학교,129.10427,35.20212,일반
6212,166510102,명장시장,129.1077375,35.20453034,일반
6213,166110301,명장시장,129.1074635,35.20472168,일반
6214,179380101,혜화여고.충렬고,129.1108183,35.20202167,일반
6215,179370301,혜화여고.충렬고,129.110825,35.20206167,일반
6216,165540101,충렬초등학교,129.11251,35.200085,일반
6217,179410201,충렬초등학교,129.1123438,35.1991657,일반
6218,166890201,사직실내수영장,129.0643042,35.19296922,일반
6219,166320101,명장정수사업소,129.1036183,35.20796833,일반
6220,165830201,명장정수사업소,129.1034333,35.20801333,일반
6221,166680101,화신아파트,129.0652684,35.20910263,일반
6222,166540101,한우크로바아파트,129.109494,35.199076,일반
6223,165760201,명륜역.동래중학교,129.0799632,35.21012073,일반
6224,167360101,명륜자이아파트,129.081565,35.20817092,일반
6225,166460101,강변뜨란채아파트,129.1007094,35.1936449,일반
6226,167020101,뜨란채아파트,129.1087502,35.19398182,일반
6227,165920501,안남초등학교,129.1076063,35.19198315,일반
6228,166420101,강변뜨란채아파트,129.1027556,35.19548867,일반
6229,166360301,안락교차로,129.0976809,35.19793373,일반
6230,166360302,벽산아파트,129.098036,35.19467198,일반
6231,166410301,강변뜨란채입구,129.1019896,35.19356427,일반
6232,165350101,온천장역.CGV동래,129.0853007,35.22198574,일반
6234,166250301,사직역,129.0656801,35.19786939,일반
6235,166640201,사직역,129.0652694,35.19770332,일반
6236,167600101,미남역,129.0674247,35.20399361,일반
6238,166610301,사직사거리,129.0601698,35.19765718,일반
6239,166620201,쌍용예가입구,129.0576915,35.19685392,일반
6240,167300101,사직야구장,129.0604358,35.19538811,일반
6241,166790201,사직성당,129.0694206,35.20334917,일반
6242,166830401,사직성당,129.0696435,35.2034506,일반
6243,166640301,사직1동주민센터,129.0619801,35.19889166,일반
6244,165560301,세병교,129.0835263,35.19755802,일반
6245,166100101,세병교,129.0839219,35.1975263,일반
6246,166360401,안락교차로,129.0969532,35.19839946,일반
6247,166840301,온천프라자,129.0773348,35.21531218,일반
6248,166410202,안락경동아파트,129.106746,35.19130678,일반
6249,166460201,안진초등학교,129.0985965,35.19335608,일반
6250,500960000,동래경찰서후문,129.0850038,35.2004627,일반
6251,165610101,동래시장정문.수안치안센터,129.0855963,35.20294676,일반
6252,165610102,부산은행동래금융센터,129.0846489,35.20438959,일반
6253,165450401,복산동주민센터,129.0854882,35.20630012,일반
6254,504600000,사직중학교,129.0537428,35.19919214,일반
6255,504960000,명륜교차로,129.0819611,35.20684746,일반
6256,504970000,명륜교차로,129.0821545,35.20668192,일반
6257,505070000,명장농협,129.0996922,35.20297712,일반
6258,505060000,명장농협,129.0998796,35.20279364,일반
6266,508630000,명륜2차아이파크,129.0882571,35.21552537,일반
6267,508760000,온천입구,129.0865886,35.21683378,일반
6268,508770000,온천입구,129.0861229,35.21687335,일반
6269,508640000,명륜2차아이파크,129.0878667,35.21550057,일반
6276,508670000,미남교,129.0636671,35.20872428,일반
6284,508850000,한독온천어린이집,129.0631369,35.20751226,일반
6285,508680000,미남교,129.0639862,35.20875038,일반
6288,507420000,미남교,129.0657162,35.20877719,일반
6701,166070204,부산원동역,129.1126707,35.19455064,일반
6702,165440103,부산원동역,129.1121171,35.19437106,일반
6703,166070203,안락뜨란채삼거리,129.109978,35.194898,일반
6705,165430302,동래한전,129.1058968,35.19644394,일반
6706,166880201,동래한전,129.1044926,35.19648188,일반
6707,166390302,안락동우체국.동해선안락역,129.1021385,35.19693731,일반
6708,166400102,안락동우체국.동해선안락역,129.1012723,35.19697939,일반
6709,502440000,낙민역.동래고등학교,129.0926951,35.19963318,일반
6710,502450000,낙민역.동래고등학교,129.0920978,35.19967504,일반
6711,502460000,동래시장,129.087941,35.20097,일반
6712,502470000,동래시장,129.087055,35.201133,일반
6713,502480000,수안역.동래교차로,129.084477,35.201667,일반
6714,502000000,수안역.동래교차로,129.083351,35.201927,일반
6715,502010000,메가마트동래점,129.0818802,35.20282072,일반
6716,502020000,메가마트동래점,129.0811013,35.2030594,일반
6717,502030000,동래역.내성교차로,129.0784489,35.20431252,일반
7002,180710101,동부변전소,129.094314,35.147485,일반
7003,180720201,성모병원.대남초등학교입구,129.095258,35.14760811,일반
7004,180790101,낙농마을,129.0980475,35.14507178,일반
7005,199490101,대남교차로,129.104207,35.14062794,일반
7006,199480301,경성대.부경대역,129.1023074,35.13856124,일반
7007,180870101,경성대.부경대역,129.10211,35.138205,일반
7008,181570301,부산성모병원,129.1110367,35.112065,일반
7009,180390302,경성대학교입구,129.1005367,35.13633167,일반
7010,180750201,경성대학교입구,129.1005917,35.13642333,일반
7011,180390301,부경대대연캠퍼스,129.10121,35.132895,일반
7012,180750202,부경대대연캠퍼스,129.1011467,35.13237333,일반
7013,180750301,경성대학교,129.097869,35.136427,일반
7014,180700102,경성대학교,129.0973667,35.136075,일반
7015,180700101,대연역,129.0948267,35.13535167,일반
7016,180750302,대연역,129.09505,35.13552333,일반
7017,180710401,경동메르빌,129.0928874,35.14957877,일반
7018,180700201,대연사거리(대연역),129.0934217,35.13515793,일반
7020,180680101,대연초등학교,129.091715,35.13622167,일반
7021,180740102,대연초등학교,129.09159,35.13651667,일반
7022,180740101,대연교회,129.0907682,35.1380472,일반
7023,180740301,대연교회,129.0900767,35.13812,일반
7024,180210102,세연고등학교,129.0866989,35.13799895,일반
7025,180250301,세연고등학교,129.0861583,35.13814167,일반
7026,180210101,연포초등학교,129.0830583,35.13826833,일반
7027,181640301,연포초등학교,129.081622,35.138461,일반
7028,179900101,대연SK뷰아파트,129.0787279,35.1413729,일반
7029,180060201,대연SK뷰아파트,129.0789559,35.14146286,일반
7030,179890101,현대주유소,129.07604,35.14344,일반
7032,179880301,문현현대아파트,129.0767633,35.1443174,일반
7033,179920201,문현초등학교,129.07245,35.14567167,일반
7034,164240301,문전교차로,129.06597,35.14832333,일반
7035,179650201,성동초등학교후문,129.06652,35.14309833,일반
7036,179680201,성동초등학교입구,129.06692,35.14266,일반
7037,179910301,한양아파트,129.0711,35.14345833,일반
7038,179890102,문현삼거리,129.0729733,35.141735,일반
7039,179860101,문현3동행정복지센터,129.071304,35.138842,일반
7040,179790201,문현3동행정복지센터,129.07106,35.138969,일반
7041,179670301,삼성아파트.문현역,129.0674754,35.13959047,일반
7042,179680301,문현역,129.0674678,35.13810258,일반
7043,179650102,문전교차로,129.0668933,35.147575,일반
7044,179660301,문현교차로,129.06701,35.13476833,일반
7045,179740101,문현교차로,129.0674917,35.13486667,일반
7046,179860402,문현교차로,129.070168,35.137028,일반
7047,179860401,문현교차로,129.070445,35.13698833,일반
7048,179810301,문현교차로,129.071549,35.137116,일반
7050,179860201,문현교차로,129.0717033,35.136595,일반
7051,179810201,문현교차로,129.0719419,35.13653845,일반
7052,179810202,지게골역,129.07573,35.134805,일반
7053,179850301,지게골역,129.0757367,35.13505833,일반
7058,505430000,대연고개,129.0803313,35.13426532,일반
7060,180220101,못골시장,129.08764,35.13487167,일반
7061,180950101,못골시장,129.0887562,35.13483638,일반
7062,180640202,못골시장,129.0884758,35.13506424,일반
7063,180640201,못골시장,129.088725,35.13499167,일반
7064,180350201,대연역.부산은행,129.0917962,35.13463911,일반
7065,180340501,대연역.부산은행,129.0920183,35.13403,일반
7066,180340401,유엔교차로(산성교회),129.09147,35.13023,일반
7067,179650101,국제금융센터.부산은행역,129.0670469,35.14548053,일반
7068,180230301,부산공고,129.088505,35.12995333,일반
7070,180230302,동림맨션,129.08473,35.128419,일반
7071,180230303,성지고등학교,129.0812917,35.12724,일반
7072,181570201,백운포고개,129.11192,35.10877,일반
7073,180910101,백운포고개,129.1120583,35.10868,일반
7074,212620301,우암뉴서울아파트,129.0792033,35.12495667,일반
7075,180020201,우암초등학교,129.0764,35.12467333,일반
7076,179960202,우암초등학교,129.0762817,35.12447833,일반
7077,179960301,남부중앙새마을금고,129.070335,35.12527667,일반
7078,181680101,백운포,129.1128735,35.10452498,일반
7079,179960302,7부두,129.0677217,35.126955,일반
7080,179700201,7부두,129.0677617,35.1264,일반
7081,179960201,남부중앙새마을금고,129.0716617,35.12509333,일반
7083,212600201,우암자유아파트,129.0799583,35.12346167,일반
7084,180160301,우암자유아파트,129.0801033,35.12362833,일반
7085,180030101,감만창의문화촌,129.080815,35.11939333,일반
7086,180030201,감만창의문화촌,129.0802883,35.118595,일반
7087,180030202,감만시장,129.0809051,35.11673026,일반
7088,181360301,감만시장,129.0811713,35.11703389,일반
7089,181350301,감만동,129.081395,35.11581667,일반
7095,180160102,동천초등학교,129.083536,35.1223143,일반
7096,180160101,동천초등학교,129.083776,35.1224716,일반
7097,180170301,동천초등학교,129.083623,35.1225583,일반
7098,180170101,남광시장,129.08671,35.12340333,일반
7099,180180302,남광시장,129.0873333,35.12382833,일반
7101,180170102,석포초등학교,129.089865,35.12648167,일반
7102,180180301,석포초등학교,129.0901433,35.12693833,일반
7103,180180101,시립박물관,129.091714,35.12880774,일반
7105,180560301,시립박물관,129.0914683,35.128795,일반
7108,180540101,유엔공원.부산문화회관,129.09532,35.1269,일반
7109,180510401,유엔공원.부산문화회관,129.095625,35.126295,일반
7110,180480401,한신문화타운,129.0971083,35.12346333,일반
7111,180490201,한신문화타운,129.097085,35.12338,일반
7112,180480301,동명대학교후문,129.0980417,35.12056667,일반
7113,180900101,동명대학교후문,129.0981456,35.12016445,일반
7114,180900202,부경대용당캠퍼스,129.0958767,35.118005,일반
7115,180150102,부경대용당캠퍼스,129.09649,35.118305,일반
7119,180890202,동명대학교정문,129.0990983,35.12281333,일반
7120,180480101,동명대학교정문,129.0993417,35.122655,일반
7121,180890201,한국산업인력공단남부지사,129.1015171,35.1271415,일반
7122,180480102,한국산업인력공단남부지사,129.1019278,35.12711637,일반
7123,180890101,대천중학교,129.1031517,35.12802333,일반
7124,180320301,대천중학교,129.1027583,35.12805667,일반
7125,180380101,대연자이아파트,129.1036,35.13052,일반
7126,180360301,도로교통공단,129.1030333,35.13093833,일반
7127,180520401,남부운전면허시험장,129.1076817,35.12803167,일반
7128,180570101,남부운전면허시험장,129.10732,35.12811667,일반
7129,180520201,용문중학교,129.1099533,35.12625667,일반
7130,179600401,용문중학교,129.11034,35.12623167,일반
7131,179600301,이기대입구,129.1124433,35.12381667,일반
7133,180800102,이기대입구,129.1126349,35.1239685,일반
7136,180800101,용호사거리,129.1123662,35.12122627,일반
7137,181570304,용호사거리,129.111895,35.11889667,일반
7138,180800302,용호사거리,129.1117617,35.11891167,일반
7139,180800301,용호2동주민센터,129.1108708,35.11583086,일반
7140,181570303,용호2동주민센터,129.1110718,35.11575978,일반
7141,181570302,용호2동주민센터,129.1111589,35.1151221,일반
7142,180800303,부산성모병원,129.1109567,35.11220167,일반
7147,179620101,문현동,129.0656035,35.14269527,일반
7155,180810301,남부경찰서,129.0905592,35.15159434,일반
7156,180810302,청구아파트,129.088941,35.15376391,일반
7157,180930201,삼익아파트,129.0885557,35.15290211,일반
7158,180930202,신원아파트,129.0886582,35.15232979,일반
7159,181210101,대우아파트,129.0891152,35.15099801,일반
7160,180830201,장백아파트,129.090538,35.149075,일반
7161,180850201,대연비치아파트,129.108295,35.13763667,일반
7164,180050101,남구청.못골역,129.0839929,35.13458211,일반
