,정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
141,2188,168870201.0,알로이시오고교,35.08234815,129.0122987,시내
142,2191,210740201.0,천마마을,35.08451163,129.0144322,시내
143,2195,168600303.0,까치고개,35.10458167,129.011425,시내
144,3001,170050202.0,범곡교차로,35.14008672,129.0562937,시내
145,3003,169300101.0,부산범천교회,35.14184118,129.0548604,시내
146,3004,169210102.0,아름빌아파트,35.14152152,129.0522487,시내
147,3006,169210101.0,서광교회,35.139965,129.05114,시내
148,3008,169410301.0,범일초등학교,35.14069833,129.0490067,시내
149,3009,169410302.0,삼화약국,35.14337333,129.0487933,시내
150,3014,210060101.0,성북고개,35.138795,129.04816,시내
151,3017,210060201.0,좌천할인마트.서린엘마르더뷰,35.13672468,129.0470004,시내
152,3018,210050101.0,좌천동농심가슈퍼,35.13684333,129.0472967,시내
153,3019,169230301.0,수정삼거리,35.13534833,129.04568,시내
154,3023,169230201.0,수정5동,35.13402167,129.0446783,시내
155,3025,169230202.0,수정성당입구,35.13232833,129.046115,시내
156,3027,169440301.0,수정초등학교,35.13136667,129.046995,시내
157,3028,169200101.0,수성초등학교,35.13391167,129.042705,시내
158,3030,169200301.0,동여중,35.13232167,129.042245,시내
159,3032,169500301.0,수정2동,35.13030167,129.04061,시내
160,3034,169500101.0,수정아파트,35.12719,129.040875,시내
161,3036,169500102.0,묘심사,35.12651333,129.03943,시내
162,3037,169180201.0,부산서중학교,35.12593656,129.0357555,시내
163,3040,169310103.0,초량6동,35.12421,129.0348467,시내
164,3042,169310102.0,부산컴퓨터과학고교,35.12223833,129.0338733,시내
165,3044,169310101.0,금수사,35.11983167,129.0307667,시내
166,3046,169450502.0,초량6동주민센터,35.12013667,129.0337367,시내
167,3048,169310203.0,(구)해룡약국,35.119645,129.0361217,시내
168,3049,169310301.0,화신아파트,35.11851833,129.0300883,시내
169,3051,169310302.0,동일파크맨션,35.11687512,129.0336164,시내
170,3061,169330202.0,부산역후문,35.11431167,129.0430417,시내
171,3065,169100301.0,국민은행,35.11718,129.0396433,시내
172,3066,169450401.0,초량지구대,35.11792622,129.0377286,시내
173,3068,169450503.0,부산고교,35.120503,129.038198,시내
174,3073,169140301.0,초량시장입구,35.11864627,129.0407977,시내
175,3074,169130201.0,부산역.초량시장입구,35.11687316,129.0401425,시내
176,3082,169030401.0,초량역3번출구,35.119834,129.041653,시내
177,3083,169450101.0,(구)성분도병원,35.12259833,129.0403283,시내
178,3085,169040301.0,경남여중,35.12411333,129.042385,시내
179,3086,169040201.0,인창병원,35.12268333,129.0429317,시내
180,3093,169340201.0,4부두,35.11929966,129.0475395,시내
181,3099,169610202.0,고관입구,35.12634833,129.0453733,시내
182,3101,169490101.0,동구청,35.12684333,129.045055,시내
183,3103,169440201.0,수정시장,35.12862,129.04634,시내
184,3113,169350101.0,부두119안전센터,35.12567358,129.0513983,시내
185,3115,169670401.0,남해지방해양경찰청,35.127555,129.05485,시내
186,3124,170030201.0,범일5동주민센터,35.13042333,129.05423,시내
187,3126,170000201.0,대양산업,35.13132667,129.0573333,시내
188,3128,169940101.0,보급창,35.132115,129.059665,시내
189,3129,169920201.0,자성대,35.13458667,129.06077,시내
190,3136,169950302.0,좌천동가구거리(좌천역),35.13527,129.0552367,시내
191,3144,169770201.0,시민회관.동부산우체국,35.13829333,129.0625433,시내
192,3146,169990101.0,범일동국민은행,35.13892595,129.0608784,시내
193,3149,164200201.0,자유.평화시장,35.1406355,129.0602515,시내
194,3151,208120101.0,덕림아파트,35.12631553,129.0384861,시내
195,3153,169450504.0,초량어린이집,35.11968113,129.0318436,시내
196,3157,169530101.0,수정4동(종점),35.12741667,129.0387633,시내
197,3158,169860101.0,범5호교,35.14061,129.0630217,시내
198,3159,169210202.0,범일초등학교입구,35.139865,129.051478,시내
199,3161,169210201.0,나웅하이빌,35.1388205,129.053638,시내
200,3165,169220102.0,금성고등학교,35.1344761,129.05213,시내
201,3167,169220103.0,좌이경로당,35.1329991,129.049849,시내
202,3169,169240201.0,하승빌라,35.1341937,129.048035,시내
203,3171,169170201.0,아르미나아파트,35.12552096,129.0357889,시내
204,3172,169470101.0,수정1동공영주차장,35.12484024,129.0390241,시내
205,3173,169070201.0,이편한세상부산항.(구)성분도병원,35.1224433,129.0400831,시내
206,3175,169950101.0,한성기린아파트,35.13913567,129.056577,시내
207,3178,169470102.0,한림유치원,35.12393281,129.0399311,시내
208,3179,216730101.0,부산항국제여객터미널,35.11776084,129.0483051,시내
209,3180,216740101.0,부산항국제여객터미널입구,35.11762546,129.0475176,시내
210,3182,169200302.0,수정산가족체육공원입구,35.13175671,129.0404965,시내
211,3183,169070301.0,걸스카우트회관,35.12291259,129.0393737,시내
212,3186,504670000.0,눌원빌딩,35.13684331,129.0652516,시내
213,3210,169420101.0,안창마을입구,35.1444,129.04819,시내
214,3701,509900000.0,범일역,35.13749004,129.0592891,시내
215,3703,509980000.0,부산진시장,35.13536722,129.0593234,시내
216,3706,510060000.0,자성대교차로,35.13418362,129.0588411,시내
217,3708,510070000.0,좌천역.좌천삼거리,35.13308302,129.0538661,시내
218,3709,509920000.0,봉생병원,35.13059194,129.0505044,시내
219,3711,509990000.0,부산진역,35.12891709,129.048828,시내
220,3713,509780000.0,YMCA,35.12520457,129.0450769,시내
221,3715,509810000.0,경남여중입구,35.12295981,129.0437924,시내
222,3717,510140000.0,초량역.초량교차로,35.12019929,129.0423633,시내
223,3719,509960000.0,부산역,35.11607999,129.0400122,시내
224,4001,170170301.0,미광마린타워,35.09360833,129.043095,시내
225,4002,170160101.0,영도봉래시장,35.09332833,129.0432417,시내
226,4003,170350401.0,해동병원,35.091975,129.0441417,시내
227,4005,170300301.0,영선119안전센터,35.09016333,129.04319,시내
228,4007,170300402.0,영도우체국,35.09148066,129.0420142,시내
229,4010,170180401.0,대교동,35.09262167,129.0386567,시내
230,4011,170400301.0,영도경찰서,35.09299,129.0377683,시내
231,4014,211060201.0,깡깡이예술마을,35.09129,129.0374417,시내
232,4016,211500301.0,남항동,35.09011667,129.03854,시내
233,4017,211500101.0,대교사거리,35.09146252,129.0394619,시내
234,4020,171050101.0,태종대초등학교,35.06489667,129.081115,시내
235,4021,211240301.0,남항시장,35.088785,129.04245,시내
236,4024,208940102.0,차고지,35.06341409,129.081256,시내
237,4025,170240101.0,영선아랫교차로,35.08623167,129.04011,시내
238,4028,170220502.0,영선위교차로,35.085475,129.0424417,시내
239,4031,170100101.0,부산보건고,35.08302,129.04135,시내
240,4033,170380201.0,흰여울문화마을,35.07958154,129.0441938,시내
241,4037,211170101.0,신선중학교,35.08152667,129.0448017,시내
242,4039,170430101.0,신선동주민센터,35.0833694,129.0453847,시내
243,4041,170440101.0,남도여중,35.08609,129.046145,시내
244,4043,211830102.0,삼거리이용원,35.09156667,129.0489533,시내
245,4044,170340301.0,외나무약국,35.08824,129.046955,시내
246,4046,211830101.0,영도배수지,35.09044,129.04797,시내
247,4048,170120201.0,센트럴에일린의뜰,35.09223667,129.04952,시내
248,4051,170940303.0,봉래2동마을건강센터,35.09375167,129.052765,시내
249,4053,170110103.0,영월사,35.09401167,129.0544517,시내
250,4055,170940301.0,청학고개,35.09405,129.05663,시내
251,4056,170350201.0,교통순찰대.센트럴에일린의뜰,35.09366073,129.0464317,시내
252,4059,170310201.0,한성맨션,35.09499374,129.0507646,시내
253,4061,211390302.0,HJ중공업,35.09603833,129.0536567,시내
254,4063,170310101.0,봉학초등학교,35.09564417,129.0535611,시내
255,4064,211390301.0,SK부산저유소,35.09797048,129.0556113,시내
256,4065,170310102.0,신도브래뉴아파트,35.0972777,129.0554676,시내
257,4066,210810101.0,청학시장,35.09721,129.0598767,시내
258,4067,170980302.0,청학동부산은행,35.09644667,129.0615367,시내
259,4069,170930101.0,청학성당,35.09574333,129.063065,시내
260,4070,171000302.0,청학주유소,35.09403333,129.0648033,시내
261,4072,170990101.0,영도구청,35.08944833,129.068255,시내
262,4074,209570301.0,동삼주공,35.08613833,129.07252,시내
263,4075,170990102.0,동삼주공아파트입구,35.08688833,129.0716567,시내
264,4076,171200201.0,상리종합사회복지회관,35.08539333,129.0710383,시내
265,4078,171210201.0,동삼3동주민센터,35.08443167,129.0687383,시내
266,4080,171480102.0,관리사무소,35.08517,129.0674267,시내
267,4081,171480101.0,나상가,35.08631667,129.06722,시내
268,4082,171200101.0,동삼삼거리,35.0846578,129.0722925,시내
269,4084,211100201.0,일동미라주아파트,35.08184,129.0708,시내
270,4086,209710401.0,동삼시장,35.079165,129.0703733,시내
271,4088,171130201.0,동삼국민은행앞교차로,35.076183,129.072144,시내
272,4090,171190301.0,삼창파크맨션,35.07539833,129.0725783,시내
273,4091,171060302.0,에덴금호아파트,35.07241333,129.075435,시내
274,4093,171290102.0,해양대입구,35.071358,129.07817,시내
275,4095,171050102.0,하리,35.06874667,129.0804283,시내
276,4098,171280101.0,롯데캐슬블루오션,35.07310333,129.0728533,시내
277,4099,171190302.0,KT동삼빌딩,35.07306167,129.0726417,시내
278,4100,171280401.0,중리초등학교,35.07349333,129.07194,시내
279,4102,171310302.0,벽산비치타운,35.07509667,129.07092,시내
280,4104,171070202.0,체육고등학교,35.07158588,129.0663295,시내
281,4105,171370302.0,쌍용자동차학원,35.08637475,129.0594827,시내
282,4106,171310301.0,동삼1동행정복지센터,35.07549833,129.0685217,시내
283,4108,171140201.0,절영아파트,35.07624,129.06582,시내
284,4110,171150301.0,고신대학,35.07810167,129.064515,시내
285,4114,171240202.0,청학초등학교,35.09258167,129.059755,시내
286,4115,171070302.0,영도여고,35.07268,129.0646867,시내
287,4118,170920301.0,해동중학교,35.07157167,129.069115,시내
288,4119,171280301.0,조양아파트,35.07230327,129.0712548,시내
289,4121,171330202.0,남고교,35.06973,129.0672017,시내
290,4122,171330201.0,영도중리,35.06957667,129.06695,시내
291,4124,171080201.0,함지그린아파트,35.07015833,129.0614083,시내
292,4126,171080102.0,절영복지회관,35.07157993,129.0622808,시내
293,4128,171070303.0,반도보라아파트,35.07114,129.0608467,시내
294,4130,171350101.0,75광장,35.07080167,129.05827,시내
295,4133,171350201.0,함지골수련원,35.07302333,129.0538767,시내
296,4135,171620101.0,백련사,35.07584,129.0485283,시내
297,4137,171620201.0,영선아파트,35.07776833,129.04631,시내
298,4139,171360202.0,고신대3강의동,35.08042688,129.0637483,시내
299,4141,170320301.0,홈플러스,35.09573,129.04468,시내
300,4145,171360201.0,광명고교,35.081915,129.062705,시내
301,4147,171410201.0,일신마리나아파트,35.08664,129.06311,시내
302,4148,171390101.0,롯데낙천대,35.08836789,129.0607859,시내
303,4149,171440101.0,(구)해사고,35.08889167,129.0597033,시내
304,4150,170950301.0,영광아파트,35.09116,129.05691,시내
305,4151,170950302.0,시영아파트,35.09210167,129.0526283,시내
306,4166,171470301.0,삼신아파트,35.09231,129.05434,시내
307,4167,171470201.0,청산학원,35.09000115,129.0579636,시내
308,4168,171130301.0,영도교회,35.07690816,129.0735132,시내
309,4170,171180101.0,동삼초등학교,35.079372,129.0740819,시내
310,4172,171170401.0,국제크루즈터미널입구,35.0802089,129.0773159,시내
311,4174,171170402.0,미창석유,35.08579202,129.0758456,시내
312,4176,170970201.0,송강중공업,35.0886804,129.0721671,시내
313,4177,211380101.0,(주)국보,35.08966599,129.0710528,시내
314,4178,211380301.0,(주)거청,35.09421993,129.067906,시내
315,4180,211380302.0,대선조선,35.096235,129.063855,시내
316,4182,211380303.0,청학수변공원,35.0980791,129.0600506,시내
317,4184,211380304.0,부산조선,35.09948504,129.0581312,시내
318,4186,215470104.0,국립해양박물관,35.07808618,129.0790178,시내
319,4187,210960101.0,영선2동행정복지센터,35.08705756,129.0420271,시내
320,4192,171050202.0,태종대.태종대온천,35.06368167,129.080885,시내
321,4196,171130101.0,동삼혁신지구입구.동삼교회,35.073838,129.074425,시내
322,4197,171130202.0,동삼혁신지구입구,35.07532098,129.073675,시내
323,4198,171060401.0,한국해양대.부산해사고,35.07244974,129.0774196,시내
324,4200,217270202.0,한국해양수산연수원,35.07643306,129.0753063,시내
325,4202,217270201.0,국립수산물품질관리원,35.07894605,129.0751178,시내
326,5005,210470301.0,세정고등학교,35.174984,129.076401,시내
327,5006,172680101.0,가야1치안센터,35.15462167,129.036825,시내
328,5007,171900302.0,미진마트,35.15198667,129.035565,시내
329,5008,172470401.0,청수탕,35.169885,129.035095,시내
330,5010,164370201.0,부전역,35.162235,129.0621467,시내
331,5011,164820301.0,양정역6번출구,35.1737427,129.0730445,시내
332,5014,164000201.0,양정역4번출구,35.17324109,129.0723865,시내
333,5017,164000501.0,백조아파트,35.17365333,129.06983,시내
334,5023,164190101.0,양정대원칸타빌,35.17066464,129.067643,시내
335,5025,172180401.0,국제백양아파트,35.16839244,129.0277048,시내
336,5027,164010301.0,하마정,35.17428833,129.0673783,시내
337,5029,164030101.0,양정현대아파트,35.17457166,129.0652702,시내
338,5030,164030301.0,정묘사,35.17448,129.061503,시내
339,5032,164030302.0,화인아파트,35.17186,129.05919,시내
340,5034,164040201.0,부산시민공원,35.17111953,129.0563599,시내
341,5035,171720202.0,국립부산국악원,35.17164726,129.0548957,시내
342,5036,172480301.0,성의신용협동조합,35.17389898,129.0550306,시내
343,5038,171720302.0,부산진고교,35.17832493,129.0536795,시내
344,5040,171710301.0,초읍초등학교,35.18054595,129.0513468,시내
345,5042,171690301.0,어린이대공원입구,35.18113696,129.0471176,시내
346,5044,171690302.0,삼광사입구,35.17769271,129.0480443,시내
347,5046,171690303.0,성곡시장입구,35.17500948,129.0487731,시내
348,5047,171690304.0,성곡시장,35.17388707,129.0490879,시내
349,5050,172100501.0,부산시설공단,35.17163358,129.049929,시내
350,5051,171660101.0,LG디스커버리랩,35.16962411,129.0501223,시내
351,5052,172480201.0,연지일동아파트,35.1699,129.05219,시내
352,5054,172500201.0,부암고가교,35.16773,129.049845,시내
353,5056,172500301.0,동원아파트.협성휴포레,35.16642333,129.0481917,시내
354,5057,172370102.0,동원아파트,35.16638167,129.0483717,시내
355,5058,172500302.0,부암새고개,35.16596667,129.0457167,시내
356,5060,172690101.0,동의대학교입구.동의대역,35.153645,129.031235,시내
357,5061,193500303.0,시민도서관,35.18312604,129.0506159,시내
358,5062,172370301.0,당감시장,35.16604343,129.0412438,시내
359,5064,164620301.0,네오스포,35.15306558,129.053985,시내
360,5066,165240301.0,협성피닉스,35.170065,129.0386167,시내
361,5068,165250301.0,부암3동주민센터,35.16866514,129.0395628,시내
362,5071,171980301.0,늘푸른교회,35.17008667,129.0364717,시내
363,5074,172140501.0,용사촌입구,35.17118529,129.0337403,시내
364,5077,172410301.0,백양터널,35.171365,129.024862,시내
365,5078,172160401.0,당감백산아파트,35.16923833,129.0329367,시내
366,5079,172690302.0,가야전신전화국,35.15365993,129.0287717,시내
367,5081,172780101.0,당감동,35.16856,129.03596,시내
368,5082,172450301.0,부산진구생활문화센터,35.167715,129.036835,시내
369,5083,171880201.0,화승삼성아파트,35.16671402,129.0387451,시내
370,5085,172370302.0,당감사거리,35.16567959,129.0396643,시내
371,5087,172650301.0,당감초등학교,35.16341667,129.039665,시내
372,5089,172220101.0,태을의원,35.16536333,129.03863,시내
373,5090,172570301.0,당감4동,35.16532667,129.0378283,시내
374,5092,172220301.0,개성고등학교입구,35.16498,129.0342167,시내
375,5094,172360301.0,백양로교회앞,35.16430333,129.0313683,시내
376,5096,172180402.0,개원초등학교,35.16624833,129.0288,시내
377,5097,172600101.0,국제프라자아파트,35.16763288,129.0275409,시내
378,5101,171940301.0,개금주공아파트,35.15900789,129.0305283,시내
379,5102,171940302.0,개포초등학교,35.15846038,129.0282943,시내
380,5103,172050201.0,한국신발관,35.15785478,129.0257475,시내
381,5104,172070201.0,개금3동주민센터,35.15607729,129.0229081,시내
382,5106,172060301.0,신개금엘지아파트,35.15486249,129.0194834,시내
383,5108,173130301.0,개금역.개금초등학교,35.15424458,129.020885,시내
384,5110,194660301.0,냉정고개,35.15176789,129.0154336,시내
385,5113,172310301.0,개금역,35.15223776,129.0201777,시내
386,5115,172110303.0,개금1치안센터,35.15040167,129.02111,시내
387,5117,172270301.0,백병원입구,35.14829828,129.0198773,시내
388,5118,172790201.0,주례여자고등학교,35.14782982,129.0164061,시내
389,5119,194590201.0,개금시장,35.14821333,129.0172633,시내
390,5123,165260201.0,벽산아파트,35.147705,129.0234433,시내
391,5126,165260101.0,진성아파트,35.14869,129.0265767,시내
392,5128,172020101.0,가야공원입구,35.14773667,129.028865,시내
393,5130,172550101.0,가야고교,35.14771167,129.0311967,시내
394,5132,172520201.0,가야여중,35.14788,129.03466,시내
395,5134,172910201.0,가남시장,35.14963167,129.0345067,시내
396,5140,172120203.0,가야2동새마을금고,35.15105667,129.0294333,시내
397,5142,172120201.0,골목시장,35.15099167,129.024965,시내
398,5144,173150101.0,개금삼거리,35.15292861,129.0263115,시내
399,5152,172560101.0,당평초등학교,35.15973685,129.0349275,시내
400,5154,172250101.0,당감1치안센터,35.16202174,129.0427897,시내
401,5156,172240101.0,진양교차로,35.1623498,129.0466208,시내
402,5159,172340101.0,부암초등학교,35.16295831,129.0503032,시내
403,5161,172100301.0,부암교차로,35.16681899,129.0501466,시내
404,5162,171860201.0,삼부아파트,35.16629156,129.0506055,시내
405,5165,171960201.0,부산진구청,35.1635423,129.0543837,시내
406,5166,171960401.0,부산진구청.시민공원남1문,35.16444762,129.0537959,시내
407,5168,172620102.0,부산진중학교,35.16446752,129.0554607,시내
408,5169,172620101.0,부산시민공원남문,35.16557516,129.0582429,시내
409,5171,164470201.0,동해선부전역,35.16457052,129.0623605,시내
410,5186,164420501.0,부전시장입구,35.15902619,129.0582699,시내
411,5189,164630301.0,롯데호텔백화점.서면역,35.15785624,129.0558565,시내
412,5192,172640401.0,부암역.당감입구,35.15854838,129.0506823,시내
413,5194,172640301.0,부암역,35.157205,129.0490133,시내
414,5196,172080201.0,CBS방송국,35.15272667,129.04975,시내
415,5199,172540301.0,범천건강문화센터,35.1511,129.0483017,시내
416,5201,172540302.0,선암초등학교,35.14972167,129.0497633,시내
417,5203,172710101.0,약수터입구,35.14763667,129.05039,시내
418,5205,169420103.0,서호정사,35.14550333,129.051155,시내
419,5207,172710202.0,호천마을입구,35.14421167,129.05018,시내
420,5211,172700101.0,신암.범천2동주민센터,35.14849333,129.053785,시내
421,5213,164690201.0,경남아파트,35.14402,129.0559417,시내
422,5223,164090201.0,범내골역.상공회의소,35.14776933,129.0610247,시내
