,정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
328,12014,,대사리3구,35.215673799,128.9436322073,
329,12015,,평강,35.2139750503,128.9487171224,
330,12017,,"강서복지회관,우편집중국",35.2148794423,128.959262561,
331,12018,,낙동중학교,35.214984895,128.9636154195,
332,12021,,강서구청,35.2128898584,128.9815127057,
333,12024,,대사리1구,35.2192189929,128.9330564997,
334,12025,,대사리1구,35.2198391358,128.9327886507,
335,12028,,경전철 덕두역,35.18131954,128.9541054,
336,12031,,강서구청역,35.2110050677,128.9806094344,
337,12032,,강서구청지하철역,35.21085717,128.9805811,
338,12034,,강서경찰서,35.1179287482,128.906436317,
339,12037,,명지새동네,35.1005284232,128.9272466846,
340,12038,,명지새동네,35.108141939,128.9296617392,
341,12041,,삼성자동차정문,35.0891290428,128.8768773176,
342,12056,,경제자유구역청,35.0865862368,128.8394595089,
343,12060,,명지신도시,35.0885920104,128.902429818,
344,12062,,명지신도시,35.0895696465,128.9006480375,
345,12068,,녹산폐기물매립장,35.0896237066,128.8666175251,
346,12070,,삼성자동차정문,35.0890998071,128.8765129646,
347,12079,,경제자유구역청,35.0867428972,128.8391843231,
348,12092,,진동,35.0979852265,128.92689689,
349,12101,,경일중학교,35.1136010895,128.9243859729,
350,12102,,경일중학교,35.1131796346,128.9241909317,
351,12115,,녹산,35.1135671876,128.8857100648,
352,12118,,녹산중학교,35.1171957607,128.8895005399,
353,12136,,동리,35.1005696291,128.928055603,
354,12147,,명지시장,35.1117683518,128.9319572441,
355,12149,,렛츠런파크입구,35.1523079643,128.8818677501,
356,12150,,렛츠런파크입구,35.1520362495,128.8809165271,
357,12164,,삼성자동차남문,35.0891977668,128.8819308755,
358,12165,,삼성자동차남문,35.0889925069,128.8804769124,
359,12181,,성산다리,35.1215270274,128.8938865401,
360,12194,,수로다리,35.2148615731,128.9697458436,
361,12207,,신호하수처리장,35.0889795707,128.8730761128,
362,12208,,신호하수처리장,35.0891795999,128.8729911101,
363,12247,,진동,35.0984488461,128.9274494909,
364,12248,,진목,35.1131952867,128.9267506376,
365,12249,,진목,35.1127769333,128.9263210683,
366,12254,,호산나교회,35.0830256656,128.9093763758,
367,12262,,녹산염색공단,35.088488756,128.859602883,
368,12263,,녹산염색공단,35.0891893074,128.8606454835,
369,12264,,부산지방중소기업청,35.0891828558,128.8555987065,
370,12265,,부산지방중소기업청,35.0891828558,128.8555987065,
371,12270,,녹산하수처리장,35.0895432229,128.8659623284,
372,12273,,"퀸덤1,2단지",35.0871665181,128.9042073924,
373,12274,,극동스타클래스아파트,35.0843148016,128.8998107243,
374,12275,,롯데캐슬아파트,35.084321759,128.9076312687,
375,12276,,남명초등학교,35.084321759,128.9076312687,
376,12277,,행복마을,35.087203793,128.9119158731,
377,12280,,롯데캐슬아파트,35.0846255763,128.9051714368,
378,12281,,극동스타클래스아파트/퀸덤3단지,35.0863723144,128.8998464985,
379,12282,,퀸덤1.2단지,35.0866562948,128.897832122,
380,12354,,지사휴먼시아아파트,35.1119797093,128.8537196098,
381,12394,,성북,35.05811805,128.8286148,
382,12395,,성북,35.05802341,128.8289141,
