,정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
769,5211,172700101.0,신암.범천2동주민센터,35.14849333,129.053785,시내
771,5213,164690201.0,경남아파트,35.14402,129.0559417,시내
773,5223,164090201.0,범내골역.상공회의소,35.14776933,129.0610247,시내
775,5225,164290501.0,지오플레이스,35.15038851,129.0642628,시내
776,5226,172730202.0,동의대학교입구,35.1476,129.03381,시내
777,5228,164100302.0,범내골역,35.14759415,129.0590126,시내
778,5230,164670201.0,부산진초등학교,35.150334,129.058226,시내
780,5234,164650201.0,서면복개로,35.153564,129.057776,시내
782,5236,164640301.0,서면시장,35.15610907,129.0576696,시내
785,5241,164670502.0,서면1번가,35.15408195,129.0579148,시내
786,5250,164170301.0,전포초등학교,35.159305,129.0623933,시내
789,5253,164340101.0,NC서면점,35.15767813,129.0630468,시내
790,5257,164320201.0,전포사거리,35.15661,129.0652017,시내
791,5258,164320101.0,(구)대우자동차,35.1577683,129.066701,시내
792,5259,164280201.0,경남공고(전포역),35.15308333,129.0651933,시내
793,5260,164330101.0,부산진여자중학교,35.155285,129.0683233,시내
794,5263,164310101.0,동성고교,35.15175785,129.0682891,시내
795,5264,164290401.0,성북초등학교,35.15009508,129.067177,시내
797,5266,164290301.0,부산마케팅고등학교,35.1500849,129.0694985,시내
799,5268,172080301.0,가야시장.가야역,35.156145,129.0435367,시내
801,5271,164570302.0,전포고개,35.15158333,129.0712267,시내
803,5273,164570301.0,전포삼거리,35.15334833,129.07179,시내
805,5275,164580201.0,전포아파트,35.155225,129.0716583,시내
806,5276,165270201.0,개성고등학교,35.17036833,129.0315867,시내
807,5277,164450101.0,서면부속상가,35.15765496,129.0610211,시내
808,5278,164340201.0,부전도서관,35.15578167,129.0623333,시내
809,5279,164300201.0,경남공고,35.15287259,129.0622428,시내
813,5285,165290101.0,기점,35.17095543,129.0316037,시내
814,5286,171970301.0,백양맨션,35.1702209,129.035029,시내
816,5288,171760302.0,백양가족공원,35.17225167,129.0289267,시내
818,5290,171760301.0,선암사입구,35.17354,129.0306517,시내
820,5292,172560201.0,당감3동우체국,35.15955343,129.0329875,시내
821,5293,172580201.0,백양뜨란채아파트,35.17122167,129.0293733,시내
823,5295,171730301.0,초읍삼거리,35.18191647,129.0490502,시내
825,5297,164360101.0,부전시장,35.16238167,129.0582667,시내
826,5298,171720301.0,연지청구아파트,35.17631319,129.0548021,시내
827,5299,171710202.0,연지한신타워,35.17583121,129.0546375,시내
829,5301,171760201.0,동원초등학교,35.17219667,129.0328833,시내
831,5303,165240101.0,동평유치원,35.16826667,129.0409233,시내
835,5307,172590101.0,당감4동우체국,35.17160167,129.0271867,시내
838,5311,209530101.0,화신아파트(종점),35.15908667,129.0711,시내
840,5315,208190201.0,은하수공원,35.17400167,129.031395,시내
841,5318,169710101.0,범내골역3번출구.춘해병원,35.14671342,129.0588701,시내
844,5322,164580301.0,파티마의원,35.15686333,129.0710733,시내
850,5334,172360401.0,태우선파크APT,35.16736139,129.0331259,시내
852,5337,164920201.0,롯데캐슬스카이,35.16290667,129.0654567,시내
853,5338,164350201.0,전포어린이놀이터,35.15974112,129.0669411,시내
859,5344,164620303.0,부암역.부산도시공사,35.1559,129.051292,시내
862,5347,172640101.0,부산글로벌빌리지,35.1573557,129.052147,시내
863,5348,172410202.0,당감동일스위트,35.16915763,129.0267989,시내
865,5350,164180401.0,송상현광장,35.16440723,129.0632215,시내
868,5353,171690101.0,어린이대공원,35.18210165,129.0474897,시내
873,5359,164700401.0,부산진구청후문,35.16137723,129.0528106,시내
874,5360,220370101.0,부산진구청정문,35.16315001,129.0524272,시내
875,5362,505730000.0,당감입구교차로,35.16157968,129.0392277,시내
877,5364,506970000.0,부산진경찰서,35.16021257,129.0547977,시내
878,5365,506980000.0,서면교차로,35.1578888,129.061751,시내
879,5367,509670000.0,신암입구,35.15538924,129.0474728,시내
881,5701,505840000.0,상수도사업본부,35.17482394,129.0725668,시내
883,5703,505910000.0,양정역,35.17153877,129.0699592,시내
890,5710,505860000.0,서면역.서면지하상가,35.155167,129.0592519,시내
892,5712,505870000.0,서면한전,35.15241336,129.0592867,시내
896,5716,510090000.0,중앙시장,35.14325962,129.059429,시내
898,6001,166150101.0,식물원입구,35.22372622,129.0817292,시내
900,6003,166150301.0,온천시장,35.22205753,129.0809879,시내
902,6005,165860101.0,금강원입구,35.22026772,129.080488,시내
903,6007,166150302.0,온천장,35.21932656,129.0797737,시내
906,6011,165350201.0,온천장역.SK허브스카이,35.221748,129.085022,시내
909,6015,166160101.0,온천장역,35.21849695,129.0850334,시내
910,6017,174370203.0,온천입구,35.2176265,129.0867561,시내
915,6022,166160301.0,온천장아스타아파트,35.217125,129.083508,시내
918,6025,179510301.0,늘봄호텔,35.2159135,129.079751,시내
919,6026,166840201.0,(구)온천시장,35.21637838,129.0794221,시내
920,6027,179450101.0,전자공고,35.21507437,129.0774378,시내
921,6028,166010301.0,원예고등학교,35.21374167,129.07549,시내
922,6029,165950101.0,효자암,35.21595588,129.0665987,시내
923,6030,165500501.0,롯데백화점동래점.명륜역,35.2127,129.0780083,시내
925,6033,165510201.0,명륜역,35.2135033,129.079733,시내
928,6036,165390403.0,동래구노인복지관,35.21357167,129.08313,시내
931,6039,165330102.0,개별화물협회,35.21497676,129.064984,시내
933,6041,167140101.0,동래우체국,35.20984,129.0825483,시내
934,6042,167140102.0,명륜초등학교,35.20884766,129.0824953,시내
937,6046,166000201.0,롯데백화점동래점,35.21025667,129.07778,시내
938,6047,166060201.0,럭키주유소,35.20889667,129.0779233,시내
939,6048,166030201.0,럭키아파트후문,35.20992935,129.0754514,시내
940,6049,166030101.0,동래래미안아이파크,35.21071874,129.0736002,시내
942,6051,166020201.0,온천초등학교,35.2118109,129.0730189,시내
944,6053,165940201.0,우장춘기념관,35.21254902,129.0724188,시내
947,6056,165950102.0,만덕터널입구,35.21220346,129.0578182,시내
951,6060,165940301.0,온샘초등학교,35.20968416,129.0701733,시내
953,6064,166030302.0,럭키아파트,35.20847837,129.0728207,시내
955,6066,166630301.0,동래역,35.20596,129.0777933,시내
957,6070,165750301.0,동래전화국,35.20442333,129.082635,시내
962,6080,166170201.0,내성중학교,35.20287585,129.0778133,시내
963,6082,165780301.0,동래역.내성교차로,35.2043967,129.0784716,시내
965,6084,166040201.0,동래럭키아파트,35.2060157,129.0738019,시내
967,6086,166040202.0,광혜병원,35.20642477,129.0727932,시내
968,6087,166810301.0,미남교차로.미남역,35.20739833,129.0711183,시내
969,6088,166900101.0,광혜병원.미남역,35.20702715,129.0713982,시내
970,6089,165440201.0,뜨란채아파트,35.19405762,129.1084318,시내
971,6090,166780101.0,미남역.반도스카이뷰,35.20542024,129.0682468,시내
973,6093,166780301.0,반도스카이뷰,35.2034521,129.0665563,시내
974,6095,166640101.0,사직1치안센터,35.20126311,129.065216,시내
978,6100,167020301.0,안남초등학교,35.19197333,129.1073117,시내
979,6103,165810301.0,사직여중,35.19502084,129.0564158,시내
980,6104,165800304.0,원광사,35.19478345,129.0541156,시내
981,6105,165810302.0,사직여고,35.19724202,129.0536218,시내
982,6106,165810303.0,사직중학교,35.19944878,129.0542866,시내
983,6107,165810304.0,사직초등학교,35.20063102,129.0557785,시내
984,6108,165800201.0,사직2동주민센터,35.20033524,129.0569079,시내
986,6110,166600301.0,삼익아파트,35.19962586,129.0594075,시내
988,6112,166600201.0,국민시장,35.19895623,129.0600001,시내
989,6113,166850101.0,사직운동장,35.19490033,129.0652973,시내
992,6116,165800301.0,동인고등학교,35.19794773,129.0531467,시내
995,6120,166620101.0,쌍용예가입구,35.19708766,129.0581177,시내
996,6122,166610401.0,사직사거리,35.19852715,129.0602908,시내
999,6125,166610202.0,사직야구장,35.19623931,129.0607446,시내
1003,6132,193720302.0,여명중학교,35.19600935,129.0690326,시내
1005,6134,193720301.0,법원어귀교차로,35.19623491,129.0705809,시내
1006,6135,165960201.0,대선주조,35.19666398,129.0720242,시내
1007,6136,166830201.0,사직동,35.19927002,129.0703024,시내
1009,6141,165650201.0,부전교회,35.199884,129.077779,시내
1011,6143,165740201.0,동래경찰서,35.19986667,129.084425,시내
1012,6144,165560401.0,동래경찰서.수안역,35.20091833,129.084215,시내
1013,6158,165600202.0,낙민역.동래고등학교,35.19956657,129.092211,시내
1015,6162,166430201.0,동래봉생병원,35.19748083,129.0953916,시내
1016,6163,166450301.0,우성아파트,35.19494016,129.0924886,시내
1019,6170,166410201.0,동부산아이존빌아파트,35.19203014,129.1054871,시내
1020,6171,165920401.0,안락경동아파트,35.19228,129.1052317,시내
1021,6173,166400101.0,안락동우체국.동해선안락역,35.19711667,129.1007133,시내
1023,6176,166950201.0,안락국민은행,35.19731,129.1043067,시내
1024,6182,166340201.0,충렬주유소,35.19606667,129.109815,시내
1025,6183,167000101.0,안락2동주민센터,35.19728785,129.1091849,시내
1026,6184,165530301.0,안락2동수협,35.19860167,129.1105683,시내
1027,6185,166500301.0,명장조양맨션(명장역),35.20597333,129.1027617,시내
1028,6188,166330101.0,진흥상가,35.20049667,129.10456,시내
1030,6191,165900202.0,삼성아파트,35.19981167,129.10302,시내
1031,6193,165900201.0,서원시장,35.20044833,129.1003367,시내
1032,6195,179300201.0,충렬사역.서원시장,35.20124167,129.0983733,시내
1037,6203,166130101.0,협진태양맨션,35.21010833,129.104755,시내
1040,6206,179390301.0,명장1동행정복지센터,35.20492327,129.1050252,시내
1044,6210,166510202.0,안락초등학교,35.20290833,129.104085,시내
1046,6212,166510102.0,명장시장,35.20453034,129.1077375,시내
1048,6214,179380101.0,혜화여고.충렬고,35.20202167,129.1108183,시내
1050,6216,165540101.0,충렬초등학교,35.200085,129.11251,시내
1052,6218,166890201.0,사직실내수영장,35.19296922,129.0643042,시내
1053,6219,166320101.0,명장정수사업소,35.20796833,129.1036183,시내
1056,6222,166540101.0,한우크로바아파트,35.199076,129.109494,시내
1057,6223,165760201.0,명륜역.동래중학교,35.21012073,129.0799632,시내
1058,6224,167360101.0,명륜자이아파트,35.20817092,129.081565,시내
1059,6225,166460101.0,강변뜨란채아파트,35.1936449,129.1007094,시내
1063,6229,166360301.0,안락교차로,35.19793373,129.0976809,시내
1065,6231,166410301.0,강변뜨란채입구,35.19356427,129.1019896,시내
1066,6232,165350101.0,온천장역.CGV동래,35.22198574,129.0853007,시내
1067,6234,166250301.0,사직역,35.19786939,129.0656801,시내
1069,6236,167600101.0,미남역,35.20399361,129.0674247,시내
1073,6241,166790201.0,사직성당,35.20334917,129.0694206,시내
1075,6243,166640301.0,사직1동주민센터,35.19889166,129.0619801,시내
1076,6244,165560301.0,세병교,35.19755802,129.0835263,시내
1079,6247,166840301.0,온천프라자,35.21531218,129.0773348,시내
1081,6249,166460201.0,안진초등학교,35.19335608,129.0985965,시내
1082,6250,500960000.0,동래경찰서후문,35.2004627,129.0850038,시내
1083,6251,165610101.0,동래시장정문.수안치안센터,35.20294676,129.0855963,시내
1084,6252,165610102.0,부산은행동래금융센터,35.20438959,129.0846489,시내
1085,6253,165450401.0,복산동주민센터,35.20630012,129.0854882,시내
1087,6255,504960000.0,명륜교차로,35.20684746,129.0819611,시내
1089,6257,505070000.0,명장농협,35.20297712,129.0996922,시내
1091,6266,508630000.0,명륜2차아이파크,35.21552537,129.0882571,시내
1095,6276,508670000.0,미남교,35.20872428,129.0636671,시내
1096,6284,508850000.0,한독온천어린이집,35.20751226,129.0631369,시내
1099,6701,166070204.0,부산원동역,35.19455064,129.1126707,시내
1101,6703,166070203.0,안락뜨란채삼거리,35.194898,129.109978,시내
1102,6705,165430302.0,동래한전,35.19644394,129.1058968,시내
1108,6711,502460000.0,동래시장,35.20097,129.087941,시내
1110,6713,502480000.0,수안역.동래교차로,35.201667,129.084477,시내
1112,6715,502010000.0,메가마트동래점,35.20282072,129.0818802,시내
1115,7002,180710101.0,동부변전소,35.147485,129.094314,시내
1116,7003,180720201.0,성모병원.대남초등학교입구,35.14760811,129.095258,시내
1117,7004,180790101.0,낙농마을,35.14507178,129.0980475,시내
1118,7005,199490101.0,대남교차로,35.14062794,129.104207,시내
1119,7006,199480301.0,경성대.부경대역,35.13856124,129.1023074,시내
1121,7008,181570301.0,부산성모병원,35.112065,129.1110367,시내
1122,7009,180390302.0,경성대학교입구,35.13633167,129.1005367,시내
1124,7011,180390301.0,부경대대연캠퍼스,35.132895,129.10121,시내
1126,7013,180750301.0,경성대학교,35.136427,129.097869,시내
1128,7015,180700101.0,대연역,35.13535167,129.0948267,시내
1130,7017,180710401.0,경동메르빌,35.14957877,129.0928874,시내
1131,7018,180700201.0,대연사거리(대연역),35.13515793,129.0934217,시내
1132,7020,180680101.0,대연초등학교,35.13622167,129.091715,시내
1134,7022,180740101.0,대연교회,35.1380472,129.0907682,시내
1136,7024,180210102.0,세연고등학교,35.13799895,129.0866989,시내
1138,7026,180210101.0,연포초등학교,35.13826833,129.0830583,시내
1140,7028,179900101.0,대연SK뷰아파트,35.1413729,129.0787279,시내
1142,7030,179890101.0,현대주유소,35.14344,129.07604,시내
1143,7032,179880301.0,문현현대아파트,35.1443174,129.0767633,시내
1144,7033,179920201.0,문현초등학교,35.14567167,129.07245,시내
1145,7034,164240301.0,문전교차로,35.14832333,129.06597,시내
1146,7035,179650201.0,성동초등학교후문,35.14309833,129.06652,시내
1147,7036,179680201.0,성동초등학교입구,35.14266,129.06692,시내
1148,7037,179910301.0,한양아파트,35.14345833,129.0711,시내
1149,7038,179890102.0,문현삼거리,35.141735,129.0729733,시내
1150,7039,179860101.0,문현3동행정복지센터,35.138842,129.071304,시내
1152,7041,179670301.0,삼성아파트.문현역,35.13959047,129.0674754,시내
1153,7042,179680301.0,문현역,35.13810258,129.0674678,시내
1155,7044,179660301.0,문현교차로,35.13476833,129.06701,시내
1162,7052,179810202.0,지게골역,35.134805,129.07573,시내
1164,7058,505430000.0,대연고개,35.13426532,129.0803313,시내
1165,7060,180220101.0,못골시장,35.13487167,129.08764,시내
1169,7064,180350201.0,대연역.부산은행,35.13463911,129.0917962,시내
1171,7066,180340401.0,유엔교차로(산성교회),35.13023,129.09147,시내
1172,7067,179650101.0,국제금융센터.부산은행역,35.14548053,129.0670469,시내
1173,7068,180230301.0,부산공고,35.12995333,129.088505,시내
1174,7070,180230302.0,동림맨션,35.128419,129.08473,시내
1175,7071,180230303.0,성지고등학교,35.12724,129.0812917,시내
1176,7072,181570201.0,백운포고개,35.10877,129.11192,시내
1178,7074,212620301.0,우암뉴서울아파트,35.12495667,129.0792033,시내
1179,7075,180020201.0,우암초등학교,35.12467333,129.0764,시내
1181,7077,179960301.0,남부중앙새마을금고,35.12527667,129.070335,시내
1182,7078,181680101.0,백운포,35.10452498,129.1128735,시내
1183,7079,179960302.0,7부두,35.126955,129.0677217,시내
1186,7083,212600201.0,우암자유아파트,35.12346167,129.0799583,시내
1188,7085,180030101.0,감만창의문화촌,35.11939333,129.080815,시내
1190,7087,180030202.0,감만시장,35.11673026,129.0809051,시내
1192,7089,181350301.0,감만동,35.11581667,129.081395,시내
1193,7095,180160102.0,동천초등학교,35.1223143,129.083536,시내
1196,7098,180170101.0,남광시장,35.12340333,129.08671,시내
1198,7101,180170102.0,석포초등학교,35.12648167,129.089865,시내
1200,7103,180180101.0,시립박물관,35.12880774,129.091714,시내
1202,7108,180540101.0,유엔공원.부산문화회관,35.1269,129.09532,시내
1204,7110,180480401.0,한신문화타운,35.12346333,129.0971083,시내
1206,7112,180480301.0,동명대학교후문,35.12056667,129.0980417,시내
1208,7114,180900202.0,부경대용당캠퍼스,35.118005,129.0958767,시내
1210,7119,180890202.0,동명대학교정문,35.12281333,129.0990983,시내
1212,7121,180890201.0,한국산업인력공단남부지사,35.1271415,129.1015171,시내
1214,7123,180890101.0,대천중학교,35.12802333,129.1031517,시내
1216,7125,180380101.0,대연자이아파트,35.13052,129.1036,시내
1217,7126,180360301.0,도로교통공단,35.13093833,129.1030333,시내
1218,7127,180520401.0,남부운전면허시험장,35.12803167,129.1076817,시내
1220,7129,180520201.0,용문중학교,35.12625667,129.1099533,시내
1222,7131,179600301.0,이기대입구,35.12381667,129.1124433,시내
1224,7136,180800101.0,용호사거리,35.12122627,129.1123662,시내
1227,7139,180800301.0,용호2동주민센터,35.11583086,129.1108708,시내
1231,7147,179620101.0,문현동,35.14269527,129.0656035,시내
1232,7155,180810301.0,남부경찰서,35.15159434,129.0905592,시내
1233,7156,180810302.0,청구아파트,35.15376391,129.088941,시내
1235,7158,180930202.0,신원아파트,35.15232979,129.0886582,시내
1236,7159,181210101.0,대우아파트,35.15099801,129.0891152,시내
1237,7160,180830201.0,장백아파트,35.149075,129.090538,시내
1238,7161,180850201.0,대연비치아파트,35.13763667,129.108295,시내
1239,7164,180050101.0,남구청.못골역,35.13458211,129.0839929,시내
1244,7175,180880201.0,LG메트로시티,35.13251715,129.1086219,시내
1245,7176,180490301.0,석포여중,35.12472066,129.0961027,시내
1247,7178,213320101.0,오륙도초중학교,35.10416525,129.1154302,시내
1249,7180,213320102.0,오륙도SK뷰정문,35.10117768,129.1190778,시내
1251,7182,213310201.0,오륙도스카이워크,35.10126491,129.1221299,시내
1257,7188,180210201.0,남구청후문,35.13589617,129.0837048,시내
1259,7190,180550101.0,시립박물관.부산문화회관,35.12894352,129.0929612,시내
1261,7192,214180101.0,신선대CNG충전소,35.11369301,129.095983,시내
1262,7193,180900201.0,용당동,35.11565552,129.0948786,시내
1264,7195,180200301.0,남구청,35.13567054,129.0853143,시내
1265,7198,214640201.0,백운포체육공원,35.10204862,129.1114963,시내
1267,7200,214640101.0,남구국민체육센터,35.10344681,129.1078759,시내
1269,7202,180370301.0,남부면허시험장,35.13023902,129.1059398,시내
1270,7203,180900203.0,신선대부두입구,35.11380992,129.095471,시내
1271,7204,180150301.0,현대오일뱅크,35.11053391,129.0879189,시내
1275,7208,181350401.0,동항초등학교,35.11459627,129.0817438,시내
1284,7225,502510000.0,유엔조각공원,35.13001577,129.0986011,시내
1286,7227,503810000.0,남구실내빙상장,35.10266802,129.1088624,시내
1288,7229,504900000.0,대연파크푸르지오,35.12559363,129.0890711,시내
1291,8001,181710101.0,금곡주공1단지,35.26720833,129.0187117,시내
1293,8003,182710201.0,금곡주공3단지,35.26523256,129.0204371,시내
1295,8005,181760301.0,금곡화목아파트,35.26314833,129.0189483,시내
1297,8007,181690301.0,유림아파트,35.26203333,129.0169,시내
1299,8011,181740301.0,금곡중학교,35.26030667,129.016255,시내
1301,8013,183140201.0,구포시장,35.209569,129.003202,시내
1302,8014,182700301.0,금곡종합사회복지관,35.25856333,129.0149283,시내
1304,8016,182700302.0,금곡주공7단지,35.25684833,129.0139417,시내
1306,8018,183280101.0,구포3동주민센터,35.19504864,129.0086842,시내
1308,8020,182670201.0,금곡주공9단지,35.25491667,129.0137333,시내
1310,8022,182670202.0,금곡주공4단지,35.25322667,129.0138833,시내
1312,8024,181820101.0,수정역,35.22285167,129.0091033,시내
1314,8026,182680201.0,금곡주공5단지,35.251585,129.01354,시내
1315,8027,182680303.0,금곡주공4단지후문,35.251965,129.0142117,시내
1316,8028,181870301.0,금곡동주민센터,35.25041667,129.0126233,시내
1317,8029,181860101.0,금곡동행정복지센터,35.250145,129.0126517,시내
1318,8030,182320301.0,율리역,35.24691833,129.0130117,시내
1322,8034,182760201.0,북구보건소.인도네시아센터,35.24055167,129.0140517,시내
1325,8037,182570302.0,정화양로원,35.24371167,129.0194183,시내
1327,8039,182570301.0,코오롱아파트,35.24436677,129.0216952,시내
1329,8041,182570202.0,대천리중학교,35.24157833,129.02208,시내
1331,8043,182570201.0,장원아파트,35.24175333,129.020045,시내
1333,8045,183050201.0,북구보건소,35.23908167,129.0150717,시내
1335,8047,183050301.0,화신중학교.화명역,35.23714565,129.0137464,시내
1337,8049,181930101.0,와석,35.23406833,129.013735,시내
1341,8053,183020101.0,북부경찰서,35.227835,129.011975,시내
1343,8056,183020301.0,화명중학교,35.22514833,129.0098317,시내
1345,8059,212040103.0,수정강변타운후문,35.219835,129.00744,시내
1347,8061,182690201.0,낙동고등학교,35.21627333,129.00902,시내
1348,8062,181820302.0,구룡사,35.21564667,129.0046267,시내
1350,8064,182330401.0,덕천교차로,35.21207333,129.0047183,시내
1352,8066,183140101.0,구포시장종점,35.21048,129.00297,시내
1354,8069,182660301.0,구포역,35.2066303,128.996725,시내
1358,8073,182630102.0,구포삼거리,35.20165496,128.9927509,시내
1361,8079,182970201.0,북구청,35.19829868,128.9908507,시내
1363,8081,201270101.0,북부자동차학원,35.1941678,128.9904172,시내
1364,8082,182460301.0,구포현대아파트,35.19450803,128.9933367,시내
1366,8084,182400101.0,금수선사,35.19562174,129.01434,시내
1367,8085,212040102.0,북구문화빙상센터,35.21432167,129.0045167,시내
1368,8087,182460101.0,구남역.구남중학교,35.19692252,128.9952171,시내
1370,8089,183450302.0,백양고입구,35.19898837,128.9963279,시내
1372,8091,183450101.0,구남시장,35.2005204,128.997918,시내
1374,8093,183100302.0,구명역,35.20246068,128.9990339,시내
1376,8095,182620102.0,구포초등학교,35.2041628,129.000803,시내
1378,8098,183100101.0,구포시장남문.반도유보라아파트,35.20461025,129.0030119,시내
1380,8100,182390301.0,고려당제과점,35.20407167,129.0042083,시내
1381,8101,209880201.0,구포대진아파트,35.20214897,129.0044697,시내
1382,8102,183220201.0,포천삼거리,35.19704,129.00669,시내
1383,8103,183250101.0,부산과학기술대학교,35.19489,129.0068417,시내
1384,8104,183210101.0,태평양아파트,35.19607167,129.0127517,시내
1385,8105,184100101.0,구포3동,35.19755311,129.0150552,시내
1388,8108,182410202.0,포천초교.태경해피타운,35.19545038,129.0103977,시내
1391,8111,209880202.0,태양탕,35.19955485,129.0054603,시내
1395,8115,183010301.0,구포시장동문,35.2061927,129.0044962,시내
1399,8119,182280301.0,덕천역,35.21093546,129.0080248,시내
1401,8123,182150201.0,숙등역.부민병원,35.21188167,129.0102917,시내
1402,8124,182280101.0,숙등역,35.212015,129.013167,시내
1404,8126,182120201.0,만덕교차로,35.21332919,129.0397172,시내
1405,8127,182270201.0,구포전화국,35.21330596,129.0181803,시내
1407,8130,182260101.0,남산정역,35.2132333,129.022908,시내
1409,8133,182870101.0,이노비즈센터,35.21211568,129.0261211,시내
1412,8136,182900302.0,만덕초등학교,35.21438729,129.0314433,시내
1413,8137,182120501.0,만덕성당,35.21303,129.03031,시내
1415,8139,182900301.0,만덕시장입구,35.21425,129.035341,시내
1416,8141,182910102.0,만덕1동행정복지센터,35.2144691,129.0368354,시내
1418,8144,182230301.0,만덕교차로.만덕역,35.21303667,129.0371567,시내
1419,8146,182120202.0,만덕역.만덕사거리,35.2126516,129.038316,시내
1420,8147,182640201.0,병풍사입구,35.21519704,129.0441387,시내
1422,8149,182810102.0,만덕삼성아파트.만덕역,35.21195,129.03697,시내
1424,8151,182820101.0,대성아파트입구,35.21042401,129.0349037,시내
1425,8152,182110202.0,만덕2동주민센터,35.2100738,129.037573,시내
1427,8155,182850201.0,만덕도서관,35.208155,129.0376417,시내
1428,8158,183330101.0,백운공원,35.20698894,129.0419574,시내
1429,8159,183370201.0,백양중학교,35.208205,129.041905,시내
1430,8160,182920101.0,북부산농협신만덕지점,35.20947506,129.0383243,시내
1431,8161,182810401.0,동문굿모닝힐아파트,35.20967,129.03556,시내
1433,8163,182430101.0,만덕그린코아,35.2106603,129.030591,시내
1435,8165,182880201.0,백산유치원,35.21058755,129.0273047,시내
1437,8167,182880301.0,한성아파트,35.21134425,129.0223188,시내
1439,8169,183060103.0,양천초등학교,35.21049426,129.0194371,시내
1441,8171,182450301.0,청우파크,35.20986192,129.0160268,시내
1443,8173,183060102.0,덕천주공아파트,35.20897046,129.013311,시내
1445,8175,182990301.0,덕천주공입구,35.20950997,129.0114539,시내
1449,8183,182570203.0,푸르지오헤리센트아파트,35.24013833,129.01668,시내
1452,8190,183720301.0,부산솔로몬로파크,35.19887826,129.004092,시내
1453,8191,183700201.0,부산학생예술문화회관.유림아파트,35.19790119,129.0032678,시내
1454,8192,209870101.0,구포교회,35.20060935,128.9995541,시내
1457,8200,181830201.0,롯데캐슬카이저남문,35.21874668,129.0086768,시내
1459,8202,182210103.0,동원로얄듀크비스타,35.20817094,128.9986413,시내
1460,8203,183700101.0,유림아파트.부산학생예술문화회관,35.19751138,129.0033341,시내
1461,8204,181850103.0,화명역.화신중,35.23682129,129.0141256,시내
1462,8205,500000000.0,백양초등학교,35.20809657,129.0345877,시내
1463,8214,504310000.0,산성터널입구,35.23561888,129.0204197,시내
1465,8216,504330000.0,화잠초등학교,35.234507,129.0179263,시내
1467,8218,504350000.0,와석교차로(화명역),35.23463009,129.0156777,시내
1469,8220,504370000.0,화명롯데마트(화명역),35.23490925,129.0129827,시내
1471,8222,504390000.0,경부선화명역.고용복지센터,35.2353079,129.0098732,시내
1473,8225,508190000.0,산성터널영업소,35.24009899,129.0237272,시내
1474,8226,508510000.0,장미공원,35.23362632,129.0104372,시내
1476,8228,508490000.0,용수초등학교,35.2275367,129.0093534,시내
1477,8229,508530000.0,한국방송통신대,35.22515731,129.0080153,시내
1478,8235,509130000.0,금곡역,35.26654113,129.0164461,시내
1479,8236,509150000.0,동원역,35.25862394,129.0126902,시내
1484,9001,202090202.0,당사입구,35.19786365,129.2059254,시내
1485,9002,184860104.0,브라보주유소,35.19493424,129.2054749,시내
1487,9004,187600302.0,송정2휴먼시아,35.19081247,129.2041362,시내
1489,9006,187600303.0,동해선송정역,35.18722883,129.202474,시내
1491,9008,187600304.0,송정해수욕장입구,35.18441461,129.2011819,시내
1492,9009,184860201.0,송정,35.18351149,129.2014541,시내
1493,9010,184860202.0,송정해수욕장,35.1822573,129.2039429,시내
1494,9011,186750101.0,송정1단지주공,35.18148317,129.1997145,시내
1496,9019,187200201.0,미포.문탠로드입구,35.161445,129.1725417,시내
1497,9020,186430301.0,해운대보건소,35.16367667,129.179435,시내
1500,9023,186140101.0,동백중학교,35.16237826,129.1771659,시내
1502,9025,185420101.0,동백초등학교.해운대보건소,35.16384333,129.1799333,시내
1504,9027,186430401.0,상록아파트,35.1652,129.179555,시내
1505,9028,186420301.0,상록아파트107동앞,35.16563,129.1812183,시내
1506,9029,186430101.0,SK뷰아파트,35.165045,129.1809017,시내
1509,9032,187170301.0,영남아파트,35.16869001,129.182715,시내
1510,9033,186360301.0,좌동재래시장입구,35.172525,129.1751533,시내
1514,9037,185620201.0,한라아파트,35.17056667,129.1827533,시내
1515,9038,185620401.0,부흥고.해운대백병원,35.172918,129.181328,시내
1516,9039,186450101.0,신도시시장.아세안문화원,35.1748612,129.1808257,시내
1518,9041,186160201.0,동일아파트,35.16664833,129.1707683,시내
1521,9045,186200202.0,동신아파트,35.17631833,129.17888,시내
1523,9047,186450402.0,동부아파트,35.17751534,129.1770493,시내
1526,9050,186900201.0,이마트.중동역,35.16660173,129.1689617,시내
1527,9051,186190401.0,대동상가,35.17826158,129.1743715,시내
1529,9054,186190402.0,대림1차아파트,35.177483,129.172272,시내
1532,9057,185660401.0,좌동재래시장,35.1733,129.173225,시내
1534,9059,186010201.0,건널목삼거리,35.16693833,129.16252,시내
1535,9060,507500000.0,장산역,35.16934695,129.1754502,시내
1536,9061,186300101.0,장산역13번출구,35.16913667,129.1755983,시내
1537,9064,187020102.0,대림3차아파트,35.175485,129.1688033,시내
1539,9066,185530301.0,부대앞,35.17417667,129.16437,시내
1541,9068,186210302.0,양운초등학교,35.173925,129.1674067,시내
1543,9070,185840301.0,LH뜨란채아파트,35.17369833,129.1680667,시내
1544,9071,187020201.0,신성아파트,35.173565,129.16803,시내
1545,9074,185840201.0,한일아파트,35.17222,129.17008,시내
1549,9078,186010302.0,해운대고교,35.17034833,129.16304,시내
1551,9080,185830302.0,중동역.순복음교회,35.16844376,129.1676976,시내
